,away_score,home_score,id,match,stage,time_x,weather,y,year,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv,bus,time_y,w_cup_home,w_cup_away,hokkaido,tokyo,nagoya,osaka,fukuoka
331,1,3,14866,4,0,30,8035.0,11492.0,2013,0,0,0.6950913461538462,51.00655999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,2,0,7,0,2,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
332,0,1,14895,7,0,32,7346.0,13016.0,2013,0,0,0.6950913461538462,50.16604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,2,0,7,0,5,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
333,1,2,14919,10,0,30,8035.0,13365.0,2013,0,0,0.6950913461538462,72.38557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,1,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
334,1,2,14941,12,0,34,9231.5,10886.0,2013,0,0,0.6950913461538462,64.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,2,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
335,1,1,14956,14,0,38,9231.5,12449.0,2013,0,1,0.6950913461538462,79.88669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
336,1,2,14963,15,0,38,9231.5,9644.0,2013,0,0,0.6950913461538462,81.33675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,7,0,1,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
337,3,2,14983,17,0,38,7346.0,7412.0,2013,0,0,0.6950913461538462,72.97563000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,7,0,2,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
338,3,0,15010,20,0,38,9231.5,12093.0,2013,0,0,0.6950913461538462,86.51912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
339,3,2,15027,22,0,38,8035.0,11661.0,2013,0,0,0.6950913461538462,77.17886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,7,0,2,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
340,0,1,15045,24,0,38,9231.5,12932.0,2013,0,0,0.6950913461538462,81.34935999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,5,2,0,7,0,1,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
341,2,0,15067,26,0,32,9231.5,11185.0,2013,0,0,0.6950913461538462,77.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,0,7,0,1,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
342,5,2,15071,27,0,38,9231.5,11539.0,2013,0,1,0.6950913461538462,66.94976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,5,4,0,7,0,4,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
343,2,1,15106,31,0,38,8035.0,9059.0,2013,0,0,0.6950913461538462,58.23072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
344,0,3,15125,33,0,28,9231.5,11325.0,2013,0,0,0.6950913461538462,56.8955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,7,0,2,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
345,2,1,15680,2,0,30,9231.5,9980.0,2014,0,0,0.6950913461538462,54.15064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,7,0,1,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
346,0,4,15700,4,0,30,9231.5,10465.0,2014,0,0,0.6950913461538462,60.280719999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
347,3,0,15717,6,0,30,8035.0,9870.0,2014,0,0,0.6950913461538462,55.68322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,7,0,1,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
348,2,0,15748,9,0,34,9231.5,9882.0,2014,0,0,0.6950913461538462,64.54632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
349,2,2,15760,11,0,34,9231.5,12105.0,2014,0,0,0.6950913461538462,70.67009999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,7,1,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
350,2,0,15777,13,0,32,9231.5,13348.0,2014,0,0,0.6950913461538462,66.21066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,2,0,7,1,6,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
351,3,3,15796,15,0,38,7346.0,9272.0,2014,0,0,0.6950913461538462,72.80028999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,7,0,2,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
352,3,1,15814,17,0,38,8035.0,8123.0,2014,0,0,0.6950913461538462,77.46055999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,7,1,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
353,2,0,15831,19,0,38,8035.0,,2014,0,0,0.6950913461538462,72.20895999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,7,0,2,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
354,3,1,15849,21,0,38,9231.5,,2014,0,1,0.6950913461538462,77.3219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
355,1,2,15894,26,0,36,9231.5,,2014,0,0,0.6950913461538462,65.6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,2,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
356,0,1,15914,28,0,34,9231.5,,2014,0,0,0.6950913461538462,63.70678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,3,0,7,0,3,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
357,3,2,15926,29,0,38,7346.0,,2014,0,0,0.6950913461538462,57.75287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,2,0,7,1,1,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
358,2,1,15951,32,0,34,9231.5,,2014,0,0,0.6950913461538462,56.152330000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,7,0,0,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
359,0,2,15968,34,0,31,8035.0,,2014,0,0,0.6950913461538462,48.85176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,0,7,0,1,1543.5786278517373,49.43166068602086,591.707783714664,899.8552021239709,1992.0743443215624
360,3,3,14002,1,0,28,8035.0,13082.0,2012,0,0,0.739386680164581,55.03334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,3,0,4,2,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
361,1,2,14018,3,0,38,9231.5,12209.0,2012,0,1,0.739386680164581,50.25728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,5,4,0,4,0,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
362,3,2,14039,6,0,26,7346.0,12318.0,2012,0,0,0.739386680164581,50.65414000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,4,1,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
363,1,1,14059,8,0,28,9231.5,10351.0,2012,0,0,0.739386680164581,64.91725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
364,5,2,14078,10,0,30,8035.0,12875.0,2012,0,0,0.739386680164581,63.2114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,4,0,3,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
365,0,2,14109,13,0,37,8035.0,12931.0,2012,0,0,0.739386680164581,65.12343999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
366,1,1,14123,15,0,37,8035.0,13987.0,2012,0,0,0.739386680164581,68.46453000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,5,3,0,4,2,2,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
367,1,4,14161,19,0,38,9231.5,11844.0,2012,0,0,0.739386680164581,80.0567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
368,1,1,14178,21,0,38,8035.0,13478.0,2012,0,0,0.739386680164581,80.24736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,3,0,4,1,2,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
369,3,0,14195,23,0,38,9231.5,13248.0,2012,0,0,0.739386680164581,79.15616999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,4,1,2,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
370,1,3,14211,25,0,38,9231.5,10445.0,2012,0,0,0.739386680164581,77.46208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
371,0,1,14244,28,0,30,8035.0,10769.0,2012,0,0,0.739386680164581,74.12079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,0,4,1,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
372,4,1,14260,30,0,28,9231.5,12167.0,2012,0,0,0.739386680164581,63.77024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
373,2,2,14271,31,0,38,9231.5,10389.0,2012,0,0,0.739386680164581,55.57167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,3,0,4,0,2,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
374,0,1,14285,33,0,35,9231.5,12406.0,2012,0,0,0.739386680164581,48.49096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,0,4,2,2,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
375,1,3,14844,1,0,26,8035.0,13785.0,2013,0,0,0.739386680164581,53.10426999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,4,1,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
376,1,3,14867,4,0,30,8035.0,9144.0,2013,0,0,0.739386680164581,49.389379999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
377,3,3,14878,5,0,34,7346.0,8180.0,2013,0,0,0.739386680164581,59.8582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
378,4,0,14899,8,0,38,8035.0,8086.0,2013,0,0,0.739386680164581,54.94744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
379,1,2,14924,10,0,38,9231.5,13621.0,2013,0,1,0.739386680164581,64.20466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,1,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
380,3,1,14939,12,0,30,9231.5,11056.0,2013,0,0,0.739386680164581,68.78429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
381,2,2,14984,17,0,38,7346.0,7013.0,2013,0,0,0.739386680164581,71.44006999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2,2,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
382,1,2,15001,19,0,38,9231.5,8815.0,2013,0,0,0.739386680164581,77.58386999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
383,0,0,15023,21,0,38,9231.5,11838.0,2013,0,0,0.739386680164581,81.13972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,4,1,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
384,2,5,15035,23,0,38,9231.5,8110.0,2013,0,0,0.739386680164581,74.98768000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,2,2,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
385,3,1,15052,25,0,38,9231.5,8499.0,2013,0,0,0.739386680164581,76.81504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,0,4,2,2,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
386,1,1,15076,27,0,30,8035.0,10290.0,2013,0,0,0.739386680164581,69.0345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
387,0,2,15091,29,0,30,7346.0,9011.0,2013,0,0,0.739386680164581,61.93379999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
388,1,1,15114,31,0,26,8035.0,12103.0,2013,0,0,0.739386680164581,68.6913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,0,4,2,2,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
389,1,4,15126,33,0,34,9231.5,13930.0,2013,0,0,0.739386680164581,52.42941999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,5,3,0,4,2,3,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
390,1,1,15673,1,0,30,8035.0,14623.0,2014,0,0,0.739386680164581,47.89901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,5,2,0,4,1,3,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
391,1,0,15689,3,0,30,9231.5,9265.0,2014,0,0,0.739386680164581,56.22844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,4,2,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
392,2,2,15710,5,0,30,8035.0,11568.0,2014,0,0,0.739386680164581,65.46759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
393,1,2,15718,6,0,30,8035.0,13731.0,2014,0,0,0.739386680164581,55.47433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,4,2,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
394,0,0,15735,8,0,30,8035.0,11436.0,2014,0,0,0.739386680164581,54.45279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,2,0,4,2,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
395,2,3,15741,9,0,26,8035.0,12367.0,2014,0,0,0.739386680164581,67.92446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,5,2,0,4,2,5,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
396,0,1,15761,11,0,26,9231.5,13650.0,2014,0,0,0.739386680164581,71.41421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,5,2,0,4,2,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
397,0,1,15778,13,0,38,9231.5,11003.0,2014,0,1,0.739386680164581,64.90975999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,4,2,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
398,0,0,15797,15,0,40,8035.0,8982.0,2014,0,0,0.739386680164581,69.55807999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,4,0,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
399,1,4,15825,18,0,38,9231.5,,2014,0,0,0.739386680164581,81.21032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,4,0,2,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
400,0,2,15843,20,0,38,8035.0,,2014,0,0,0.739386680164581,71.40105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,4,0,1,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
401,0,3,15860,22,0,38,8035.0,,2014,0,0,0.739386680164581,71.55104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
402,0,2,15887,25,0,38,9231.5,,2014,0,1,0.739386680164581,66.33714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,4,1,0,1834.310722791491,81.245752864054,783.6052340052548,1148.8019865537362,2449.174360688868
