,Unnamed: 0,away,home,id,match,stadium,stage,time,tv,y,year,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv
604,604,鹿島アントラーズ,ジュビロ磐田,15063,２６,ヤマハスタジアム（磐田）,Ｊ１,28,スカパー！／スカパー！プレミアムサービス／静岡放送,10821.0,2013,2,3,晴,26.8,69,扇谷　健司,ジュビロ磐田,八田　直樹,駒野　友一,菅沼　駿哉,藤田　義明,伊野波　雅彦,山本　康裕,小林　裕紀,カルリーニョス,宮崎　智彦,山崎　亮平,前田　遼一,鹿島アントラーズ,曽ヶ端　準,西　大伍,青木　剛,山村　和也,中田　浩二,柴崎　岳,小笠原　満男,遠藤　康,土居　聖真,ジュニーニョ,大迫　勇也,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,76.44808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,09,5.0,3
605,605,ベガルタ仙台,ジュビロ磐田,15085,２８,ヤマハスタジアム（磐田）,Ｊ１,30,スカパー！／スカパー！プレミアムサービス,8218.0,2013,1,1,曇,27.3,56,吉田　寿光,ジュビロ磐田,八田　直樹,駒野　友一,チョ　ビョングク,伊野波　雅彦,宮崎　智彦,山本　康裕,藤田　義明,カルリーニョス,小林　裕紀,阿部　吉朗,前田　遼一,ベガルタ仙台,林　卓人,菅井　直樹,渡辺　広大,鎌田　次郎,石川　直樹,富田　晋伍,太田　吉彰,梁　勇基,角田　誠,柳沢　敦,ウイルソン,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,75.54012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.0,2
606,606,清水エスパルス,ジュビロ磐田,15102,３０,ヤマハスタジアム（磐田）,Ｊ１,32,スカパー！／スカパー！プレミアムサービス,12467.0,2013,0,1,晴,17.8,36,福島　孝一郎,ジュビロ磐田,八田　直樹,駒野　友一,菅沼　駿哉,伊野波　雅彦,安田　理大,山田　大記,藤田　義明,松岡　亮輔,カルリーニョス,阿部　吉朗,前田　遼一,清水エスパルス,櫛引　政敏,平岡　康裕,杉山　浩太,村松　大輔,石毛　秀樹,本田　拓也,吉田　豊,大前　元紀,ラドンチッチ,伊藤　翔,高木　俊幸,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,61.91392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,6.0,2
607,607,横浜Ｆ・マリノス,ジュビロ磐田,15121,３２,ヤマハスタジアム（磐田）,Ｊ１,28,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,13790.0,2013,0,1,晴,14.6,53,東城　穣,ジュビロ磐田,八田　直樹,駒野　友一,菅沼　駿哉,藤田　義明,山本　脩斗,山本　康裕,チョン　ウヨン,カルリーニョス,安田　理大,山崎　亮平,前田　遼一,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,静岡県磐田市新貝2500,15165,0,1,0.6747049126277612,58.20762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,,3
608,608,大分トリニータ,ジュビロ磐田,15141,３４,ヤマハスタジアム（磐田）,Ｊ１,31,スカパー！／スカパー！プレミアムサービス,8534.0,2013,3,1,晴,10.9,40,廣瀬　格,ジュビロ磐田,川口　能活,駒野　友一,菅沼　駿哉,藤田　義明,山本　脩斗,山本　康裕,小林　裕紀,田中　裕人,山田　大記,金園　英学,山崎　亮平,大分トリニータ,清水　圭介,若狭　大志,高木　和道,阪田　章裕,為田　大貴,宮沢　正史,ロドリゴ　マンシャ,チェ　ジョンハン,林　丈統,高松　大樹,木村　祐志,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,53.7254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5.0,2
609,609,コンサドーレ札幌,ジュビロ磐田,15977,１,ヤマハスタジアム（磐田）,Ｊ２,28,スカパー！／スカパー！プレミアムサービス／静岡放送,11730.0,2014,0,1,雨,10.1,87,木村　博之,ジュビロ磐田,藤ヶ谷　陽介,駒野　友一,菅沼　駿哉,伊野波　雅彦,宮崎　智彦,藤田　義明,フェルジナンド,松井　大輔,山田　大記,ポポ,前田　遼一,コンサドーレ札幌,金山　隼樹,上原　慎也,小山内　貴哉,櫛引　一紀,松本　怜大,宮澤　裕樹,上原　拓郎,砂川　誠,内村　圭宏,菊岡　拓朗,石井　謙伍,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,50.739129999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,6.0,3
610,610,ロアッソ熊本,ジュビロ磐田,16005,３,ヤマハスタジアム（磐田）,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,7998.0,2014,3,1,晴,14.4,36,家本　政明,ジュビロ磐田,藤ヶ谷　陽介,駒野　友一,菅沼　駿哉,伊野波　雅彦,宮崎　智彦,フェルジナンド,藤田　義明,松井　大輔,ポポ,山崎　亮平,前田　遼一,ロアッソ熊本,畑　実,園田　拓也,篠原　弘次郎,矢野　大輔,片山　奨典,橋本　拳人,養父　雄仁,中山　雄登,齊藤　和樹,仲間　隼斗,巻　誠一郎,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,57.94816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,6.0,2
611,611,アビスパ福岡,ジュビロ磐田,16018,４,ヤマハスタジアム（磐田）,Ｊ２,38,スカパー！／スカパー！プレミアムサービス,7912.0,2014,3,3,晴,7.8,43,村上　伸次,ジュビロ磐田,藤ヶ谷　陽介,菅沼　駿哉,駒野　友一,森下　俊,松井　大輔,山本　康裕,フェルジナンド,藤田　義明,ポポ,山崎　亮平,前田　遼一,アビスパ福岡,清水　圭介,堤　俊輔,イ　グァンソン,パク　ゴン,オ　チャンヒョン,三島　勇太,阿部　巧,武田　英二郎,中原　秀人,坂田　大輔,城後　寿,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,49.78946,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,5.0,2
612,612,ザスパクサツ群馬,ジュビロ磐田,16036,６,ヤマハスタジアム（磐田）,Ｊ２,30,スカパー！／スカパー！プレミアムサービス,7014.0,2014,2,0,晴,12.5,35,佐藤　隆治,ジュビロ磐田,藤ヶ谷　陽介,菅沼　駿哉,駒野　友一,伊野波　雅彦,山田　大記,松井　大輔,フェルジナンド,藤田　義明,ポポ,山崎　亮平,前田　遼一,ザスパクサツ群馬,北　一真,乾　大知,小柳　達司,クォン　ハンジン,夛田　凌輔,坂井　洋平,黄　誠秀,永田　亮太,小林　竜樹,ダニエル　ロビーニョ,野崎　桂太,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,55.75125,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,5.0,2
613,613,横浜ＦＣ,ジュビロ磐田,16058,８,ヤマハスタジアム（磐田）,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,9346.0,2014,2,2,雨,12.1,70,吉田　寿光,ジュビロ磐田,八田　直樹,駒野　友一,伊野波　雅彦,木下　高彰,藤田　義明,フェルジナンド,松井　大輔,山田　大記,小林　祐希,ポポ,前田　遼一,横浜ＦＣ,南　雄太,市村　篤司,ドウグラス,野上　結貴,永田　拓也,寺田　紳一,安　英学,野村　直輝,内田　智也,黒津　勝,飯尾　一慶,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,54.476299999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04,6.0,2
614,614,ジェフユナイテッド千葉,ジュビロ磐田,16081,１０,ヤマハスタジアム（磐田）,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,6108.0,2014,2,0,雨,15.5,83,西村　雄一,ジュビロ磐田,八田　直樹,駒野　友一,藤田　義明,伊野波　雅彦,櫻内　渚,フェルジナンド,小林　祐希,松井　大輔,山田　大記,ポポ,前田　遼一,ジェフユナイテッド千葉,岡本　昌弘,キム　ヒョヌン,大岩　一貴,山口　智,中村　太亮,兵働　昭弘,佐藤　健太郎,田中　佑昌,谷澤　達也,森本　貴幸,ケンペス,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,59.72235,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,,2
615,615,Ｖ・ファーレン長崎,ジュビロ磐田,16093,１１,ヤマハスタジアム（磐田）,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,9257.0,2014,1,0,晴,24.0,42,扇谷　健司,ジュビロ磐田,八田　直樹,駒野　友一,藤田　義明,伊野波　雅彦,櫻内　渚,ペク　ソンドン,フェルジナンド,小林　祐希,山田　大記,前田　遼一,ポポ,Ｖ・ファーレン長崎,大久保　択生,岡本　拓也,山口　貴弘,古部　健太,神崎　大輔,黒木　聖仁,三原　雅俊,野田　紘史,奥埜　博亮,東　浩史,佐藤　洸一,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,69.7132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,05,,2
616,616,大分トリニータ,ジュビロ磐田,16115,１３,ヤマハスタジアム（磐田）,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,7739.0,2014,1,1,晴,20.9,33,小屋　幸栄,ジュビロ磐田,八田　直樹,駒野　友一,藤田　義明,伊野波　雅彦,櫻内　渚,フェルジナンド,松井　大輔,ポポ,小林　祐希,山田　大記,前田　遼一,大分トリニータ,武田　洋平,岩武　克弥,阪田　章裕,高木　和道,安川　有,末吉　隼也,伊藤　大介,松本　怜,松本　昌也,風間　宏矢,後藤　優介,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,65.33803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,6.0,2
617,617,ファジアーノ岡山,ジュビロ磐田,16141,１６,ヤマハスタジアム（磐田）,Ｊ２,26,スカパー！／スカパー！プレミアムサービス,8016.0,2014,1,1,晴,26.4,57,パベル　ラチコフスキ,ジュビロ磐田,八田　直樹,駒野　友一,菅沼　駿哉,藤田　義明,宮崎　智彦,フェルジナンド,小林　祐希,松井　大輔,ペク　ソンドン,前田　遼一,ポポ,ファジアーノ岡山,中林　洋次,鎌田　翔雅,後藤　圭太,田所　諒,田中　奏一,島田　譲,上田　康太,三村　真,石原　崇兆,片山　瑛一,清水　慎太郎,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,74.43052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,5.0,2
618,618,水戸ホーリーホック,ジュビロ磐田,16154,１７,ヤマハスタジアム（磐田）,Ｊ２,28,スカパー！／スカパー！プレミアムサービス,9172.0,2014,1,0,晴,26.3,50,窪田　陽輔,ジュビロ磐田,八田　直樹,駒野　友一,菅沼　駿哉,藤田　義明,宮崎　智彦,フェルジナンド,小林　祐希,松井　大輔,山崎　亮平,前田　遼一,ポポ,水戸ホーリーホック,本間　幸司,新里　亮,金　聖基,尾本　敬,内田　航平,中里　崇宏,広瀬　陸斗,小澤　司,船谷　圭祐,馬場　賢治,三島　康平,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,73.47149999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,06,5.0,2
619,619,湘南ベルマーレ,ジュビロ磐田,16180,１９,ヤマハスタジアム（磐田）,Ｊ２,38,スカパー！／スカパー！プレミアムサービス,12994.0,2014,1,2,曇,23.3,80,東城　穣,ジュビロ磐田,八田　直樹,駒野　友一,藤田　義明,菅沼　駿哉,宮崎　智彦,フェルジナンド,小林　祐希,松井　大輔,山崎　亮平,前田　遼一,ポポ,湘南ベルマーレ,秋元　陽太,遠藤　航,丸山　祐市,三竿　雄斗,菊池　大介,菊地　俊介,永木　亮太,亀川　諒史,岡田　翔平,ウェリントン,武富　孝介,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,72.1866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,06,5.0,2
620,620,東京ヴェルディ,ジュビロ磐田,16215,２２,ヤマハスタジアム（磐田）,Ｊ２,38,スカパー！／スカパー！プレミアムサービス,9601.0,2014,1,2,曇,24.7,84,池内　明彦,ジュビロ磐田,八田　直樹,駒野　友一,藤田　義明,伊野波　雅彦,宮崎　智彦,フェルジナンド,小林　祐希,松井　大輔,山崎　亮平,金園　英学,ポポ,東京ヴェルディ,佐藤　優也,田村　直也,金　鐘必,井林　章,安在　和樹,ニウド,鈴木　惇,澤井　直人,南　秀仁,杉本　竜士,常盤　聡,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,74.83552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07,6.0,2
621,621,カマタマーレ讃岐,ジュビロ磐田,16234,２４,ヤマハスタジアム（磐田）,Ｊ２,38,スカパー！／スカパー！プレミアムサービス,7842.0,2014,4,2,晴,26.7,80,福島　孝一郎,ジュビロ磐田,八田　直樹,櫻内　渚,菅沼　駿哉,伊野波　雅彦,森下　俊,藤田　義明,フェルジナンド,チンガ,ペク　ソンドン,山崎　亮平,阿部　吉朗,カマタマーレ讃岐,瀬口　拓弥,武田　有祐,大杉　誠人,藤井　航大,沼田　圭悟,堀河　俊大,岡村　和哉,山本　翔平,小澤　雄希,西野　泰正,古田　寛幸,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,77.6334,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07,2.0,2
622,622,松本山雅ＦＣ,ジュビロ磐田,16242,２５,ヤマハスタジアム（磐田）,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,,2014,1,1,曇,26.9,84,山本　雄大,ジュビロ磐田,八田　直樹,駒野　友一,菅沼　駿哉,伊野波　雅彦,森下　俊,藤田　義明,小林　祐希,ペク　ソンドン,松井　大輔,チンガ,阿部　吉朗,松本山雅ＦＣ,村山　智彦,田中　隼磨,犬飼　智也,飯田　真輝,多々良　敦斗,岩間　雄大,喜山　康平,岩沼　俊介,岩上　祐三,サビア,船山　貴之,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,78.44703999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08,6.0,2
623,623,愛媛ＦＣ,ジュビロ磐田,16344,３４,ヤマハスタジアム（磐田）,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,,2014,2,0,晴,24.1,70,野田　祐樹,ジュビロ磐田,八田　直樹,櫻内　渚,伊野波　雅彦,森下　俊,駒野　友一,フェルジナンド,藤田　義明,松浦　拓弥,小林　祐希,松井　大輔,前田　遼一,愛媛ＦＣ,児玉　剛,代　健司,林堂　眞,浦田　延尚,キム　ミンジェ,渡邊　一仁,村上　巧,堀米　勇輝,藤　直也,西田　剛,河原　和寿,静岡県磐田市新貝2500,15165,0,0,0.6747049126277612,72.5123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,6.0,2
624,624,コンサドーレ札幌,ヴィッセル神戸,14010,２,ノエビアスタジアム神戸,Ｊ１,34,スカパー／ｅ２／スカパー光,14036.0,2012,2,1,屋内,17.2,70,飯田　淳平,ヴィッセル神戸,徳重　健太,近藤　岳登,北本　久仁衛,伊野波　雅彦,相馬　崇人,三原　雅俊,田中　英雄,野沢　拓也,橋本　英郎,森岡　亮太,大久保　嘉人,コンサドーレ札幌,李　昊乗,高木　純平,ジェイド　ノース,奈良　竜樹,岩沼　俊介,河合　竜二,山本　真希,近藤　祐介,内村　圭宏,岡本　賢明,前田　俊介,兵庫県神戸市兵庫区御崎町1-2-2,30132,0,0,0.4470985782216368,62.1416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,5.0,3
625,625,ＦＣ東京,ヴィッセル神戸,14015,３,ノエビアスタジアム神戸,Ｊ１,28,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）,11839.0,2012,0,2,晴,12.4,51,山本　雄大,ヴィッセル神戸,徳重　健太,近藤　岳登,北本　久仁衛,高木　和道,相馬　崇人,伊野波　雅彦,田中　英雄,野沢　拓也,橋本　英郎,吉田　孝行,大久保　嘉人,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,加賀　健一,太田　宏介,高橋　秀人,長谷川　アーリアジャスール,石川　直宏,梶山　陽平,羽生　直剛,ルーカス,兵庫県神戸市兵庫区御崎町1-2-2,30132,0,0,0.4470985782216368,55.31176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03,5.0,3
626,626,清水エスパルス,ヴィッセル神戸,14033,５,ノエビアスタジアム神戸,Ｊ１,28,スカパー／ｅ２／スカパー光,12709.0,2012,0,1,晴,12.0,28,廣瀬　格,ヴィッセル神戸,徳重　健太,奥井　諒,イ　グァンソン,高木　和道,相馬　崇人,三原　雅俊,伊野波　雅彦,野沢　拓也,大久保　嘉人,吉田　孝行,都倉　賢,清水エスパルス,林　彰洋,吉田　豊,岩下　敬輔,カルフィン　ヨン　ア　ピン,李　記帝,村松　大輔,河井　陽介,アレックス,大前　元紀,高木　俊幸,ジミー　フランサ,兵庫県神戸市兵庫区御崎町1-2-2,30132,0,0,0.4470985782216368,55.3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04,5.0,3
627,627,柏レイソル,ヴィッセル神戸,14050,７,ノエビアスタジアム神戸,Ｊ１,28,スカパー／ｅ２／スカパー光／ＮＨＫ神戸,10859.0,2012,3,1,晴,22.3,47,佐藤　隆治,ヴィッセル神戸,徳重　健太,奥井　諒,イ　グァンソン,高木　和道,相馬　崇人,伊野波　雅彦,大屋　翼,野沢　拓也,橋本　英郎,田代　有三,大久保　嘉人,柏レイソル,菅野　孝憲,藤田　優人,増嶋　竜也,近藤　直也,橋本　和,澤　昌克,栗澤　僚一,大谷　秀和,ジョルジ　ワグネル,田中　順也,北嶋　秀朗,兵庫県神戸市兵庫区御崎町1-2-2,30132,0,1,0.4470985782216368,68.01819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04,5.0,4
628,628,大宮アルディージャ,ヴィッセル神戸,14067,９,ノエビアスタジアム神戸,Ｊ１,28,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１,11672.0,2012,3,0,屋内,23.3,59,東城　穣,ヴィッセル神戸,徳重　健太,イ　グァンソン,北本　久仁衛,朴　康造,伊野波　雅彦,大屋　翼,相馬　崇人,野沢　拓也,奥井　諒,小川　慶治朗,吉田　孝行,大宮アルディージャ,北野　貴之,坪内　秀介,菊地　光将,金　英權,下平　匠,カルリーニョス,青木　拓矢,渡邉　大剛,曺　永哲,東　慶悟,ラファエル,兵庫県神戸市兵庫区御崎町1-2-2,30132,0,1,0.4470985782216368,70.34553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,,4
629,629,名古屋グランパス,ヴィッセル神戸,14091,１１,ノエビアスタジアム神戸,Ｊ１,37,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）,14825.0,2012,0,1,晴,14.4,42,西村　雄一,ヴィッセル神戸,徳重　健太,奥井　諒,イ　グァンソン,北本　久仁衛,相馬　崇人,朴　康造,大屋　翼,伊野波　雅彦,小川　慶治朗,野沢　拓也,吉田　孝行,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,小川　佳純,ダニルソン,藤本　淳吾,永井　謙佑,ケネディ,玉田　圭司,兵庫県神戸市兵庫区御崎町1-2-2,30132,0,0,0.4470985782216368,57.94552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,5.0,3
630,630,鹿島アントラーズ,ヴィッセル神戸,14108,１３,ノエビアスタジアム神戸,Ｊ１,34,スカパー／ｅ２／スカパー光,22766.0,2012,1,2,曇,24.4,40,井上　知大,ヴィッセル神戸,徳重　健太,奥井　諒,イ　グァンソン,北本　久仁衛,相馬　崇人,大屋　翼,伊野波　雅彦,朴　康造,野沢　拓也,大久保　嘉人,小川　慶治朗,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,青木　剛,新井場　徹,柴崎　岳,小笠原　満男,遠藤　康,ドゥトラ,ジュニーニョ,興梠　慎三,兵庫県神戸市兵庫区御崎町1-2-2,30132,0,0,0.4470985782216368,70.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,05,5.0,3
631,631,アルビレックス新潟,ヴィッセル神戸,14128,１５,ノエビアスタジアム神戸,Ｊ１,38,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）,16727.0,2012,1,0,曇,24.3,60,家本　政明,ヴィッセル神戸,徳重　健太,奥井　諒,北本　久仁衛,伊野波　雅彦,相馬　崇人,田中　英雄,大屋　翼,野沢　拓也,小川　慶治朗,吉田　孝行,大久保　嘉人,アルビレックス新潟,東口　順昭,村上　佑介,鈴木　大輔,石川　直樹,菊地　直哉,三門　雄大,本間　勲,藤田　征也,田中　亜土夢,ブルーノ　ロペス,ミシェウ,兵庫県神戸市兵庫区御崎町1-2-2,30132,0,0,0.4470985782216368,71.8372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06,5.0,3
